pcode,county,city,fullcode,cityname,vilcode,vilname,fullname,fullcodename
64,000,280,64000280,高雄市彌陀區,010,海尾里,高雄市彌陀區海尾里,64000280010
64,000,280,64000280,高雄市彌陀區,011,漯底里,高雄市彌陀區漯底里,64000280011
64,000,280,64000280,高雄市彌陀區,012,南寮里,高雄市彌陀區南寮里,64000280012
64,000,290,64000290,高雄市梓官區,001,梓信里,高雄市梓官區梓信里,64000290001
64,000,290,64000290,高雄市梓官區,002,梓義里,高雄市梓官區梓義里,64000290002
64,000,290,64000290,高雄市梓官區,003,梓和里,高雄市梓官區梓和里,64000290003
64,000,290,64000290,高雄市梓官區,004,梓平里,高雄市梓官區梓平里,64000290004
64,000,290,64000290,高雄市梓官區,005,中崙里,高雄市梓官區中崙里,64000290005
64,000,290,64000290,高雄市梓官區,006,赤崁里,高雄市梓官區赤崁里,64000290006
64,000,290,64000290,高雄市梓官區,007,禮蚵里,高雄市梓官區禮蚵里,64000290007
64,000,290,64000290,高雄市梓官區,008,智蚵里,高雄市梓官區智蚵里,64000290008
64,000,290,64000290,高雄市梓官區,009,信蚵里,高雄市梓官區信蚵里,64000290009
64,000,290,64000290,高雄市梓官區,010,同安里,高雄市梓官區同安里,64000290010
64,000,290,64000290,高雄市梓官區,011,大舍里,高雄市梓官區大舍里,64000290011
64,000,290,64000290,高雄市梓官區,012,赤東里,高雄市梓官區赤東里,64000290012
64,000,290,64000290,高雄市梓官區,013,赤西里,高雄市梓官區赤西里,64000290013
64,000,290,64000290,高雄市梓官區,014,茄苳里,高雄市梓官區茄苳里,64000290014
64,000,290,64000290,高雄市梓官區,015,典寶里,高雄市梓官區典寶里,64000290015
64,000,300,64000300,高雄市旗山區,001,太平里,高雄市旗山區太平里,64000300001
64,000,300,64000300,高雄市旗山區,002,大德里,高雄市旗山區大德里,64000300002
64,000,300,64000300,高雄市旗山區,003,湄洲里,高雄市旗山區湄洲里,64000300003
64,000,300,64000300,高雄市旗山區,004,圓富里,高雄市旗山區圓富里,64000300004
64,000,300,64000300,高雄市旗山區,005,中正里,高雄市旗山區中正里,64000300005
64,000,300,64000300,高雄市旗山區,006,大林里,高雄市旗山區大林里,64000300006
64,000,300,64000300,高雄市旗山區,007,上洲里,高雄市旗山區上洲里,64000300007
64,000,300,64000300,高雄市旗山區,008,新光里,高雄市旗山區新光里,64000300008
64,000,300,64000300,高雄市旗山區,009,南勝里,高雄市旗山區南勝里,64000300009
64,000,300,64000300,高雄市旗山區,010,中寮里,高雄市旗山區中寮里,64000300010
64,000,300,64000300,高雄市旗山區,011,東平里,高雄市旗山區東平里,64000300011
64,000,300,64000300,高雄市旗山區,012,東昌里,高雄市旗山區東昌里,64000300012
64,000,300,64000300,高雄市旗山區,013,竹峰里,高雄市旗山區竹峰里,64000300013
64,000,300,64000300,高雄市旗山區,014,瑞吉里,高雄市旗山區瑞吉里,64000300014
64,000,300,64000300,高雄市旗山區,015,永和里,高雄市旗山區永和里,64000300015
64,000,300,64000300,高雄市旗山區,016,三協里,高雄市旗山區三協里,64000300016
64,000,300,64000300,高雄市旗山區,017,鯤洲里,高雄市旗山區鯤洲里,64000300017
64,000,300,64000300,高雄市旗山區,018,大山里,高雄市旗山區大山里,64000300018
64,000,300,64000300,高雄市旗山區,019,中洲里,高雄市旗山區中洲里,64000300019
64,000,300,64000300,高雄市旗山區,020,南洲里,高雄市旗山區南洲里,64000300020
64,000,300,64000300,高雄市旗山區,021,廣福里,高雄市旗山區廣福里,64000300021
64,000,310,64000310,高雄市美濃區,001,福安里,高雄市美濃區福安里,64000310001
64,000,310,64000310,高雄市美濃區,002,合和里,高雄市美濃區合和里,64000310002
64,000,310,64000310,高雄市美濃區,003,祿興里,高雄市美濃區祿興里,64000310003
64,000,310,64000310,高雄市美濃區,004,中壇里,高雄市美濃區中壇里,64000310004
64,000,310,64000310,高雄市美濃區,005,德興里,高雄市美濃區德興里,64000310005
64,000,310,64000310,高雄市美濃區,006,龍山里,高雄市美濃區龍山里,64000310006
64,000,310,64000310,高雄市美濃區,007,獅山里,高雄市美濃區獅山里,64000310007
64,000,310,64000310,高雄市美濃區,008,龍肚里,高雄市美濃區龍肚里,64000310008
64,000,310,64000310,高雄市美濃區,009,廣德里,高雄市美濃區廣德里,64000310009
64,000,310,64000310,高雄市美濃區,010,興隆里,高雄市美濃區興隆里,64000310010
64,000,310,64000310,高雄市美濃區,011,中圳里,高雄市美濃區中圳里,64000310011
64,000,310,64000310,高雄市美濃區,012,東門里,高雄市美濃區東門里,64000310012
64,000,310,64000310,高雄市美濃區,013,泰安里,高雄市美濃區泰安里,64000310013
64,000,310,64000310,高雄市美濃區,014,瀰濃里,高雄市美濃區瀰濃里,64000310014
64,000,310,64000310,高雄市美濃區,015,清水里,高雄市美濃區清水里,64000310015
64,000,310,64000310,高雄市美濃區,016,吉洋里,高雄市美濃區吉洋里,64000310016
64,000,310,64000310,高雄市美濃區,017,吉和里,高雄市美濃區吉和里,64000310017
64,000,310,64000310,高雄市美濃區,018,吉東里,高雄市美濃區吉東里,64000310018
64,000,310,64000310,高雄市美濃區,019,廣林里,高雄市美濃區廣林里,64000310019
64,000,320,64000320,高雄市六龜區,001,新威里,高雄市六龜區新威里,64000320001
64,000,320,64000320,高雄市六龜區,002,新興里,高雄市六龜區新興里,64000320002
64,000,320,64000320,高雄市六龜區,003,新寮里,高雄市六龜區新寮里,64000320003
64,000,320,64000320,高雄市六龜區,004,新發里,高雄市六龜區新發里,64000320004
64,000,320,64000320,高雄市六龜區,005,荖濃里,高雄市六龜區荖濃里,64000320005
64,000,320,64000320,高雄市六龜區,006,六龜里,高雄市六龜區六龜里,64000320006
64,000,320,64000320,高雄市六龜區,007,義寶里,高雄市六龜區義寶里,64000320007
64,000,320,64000320,高雄市六龜區,008,興龍里,高雄市六龜區興龍里,64000320008
64,000,320,64000320,高雄市六龜區,009,中興里,高雄市六龜區中興里,64000320009
64,000,320,64000320,高雄市六龜區,010,寶來里,高雄市六龜區寶來里,64000320010
64,000,320,64000320,高雄市六龜區,011,文武里,高雄市六龜區文武里,64000320011
64,000,320,64000320,高雄市六龜區,012,大津里,高雄市六龜區大津里,64000320012
64,000,330,64000330,高雄市甲仙區,001,東安里,高雄市甲仙區東安里,64000330001
64,000,330,64000330,高雄市甲仙區,002,西安里,高雄市甲仙區西安里,64000330002
64,000,330,64000330,高雄市甲仙區,003,和安里,高雄市甲仙區和安里,64000330003
64,000,330,64000330,高雄市甲仙區,004,大田里,高雄市甲仙區大田里,64000330004
64,000,330,64000330,高雄市甲仙區,005,寶隆里,高雄市甲仙區寶隆里,64000330005
64,000,330,64000330,高雄市甲仙區,006,關山里,高雄市甲仙區關山里,64000330006
64,000,330,64000330,高雄市甲仙區,007,小林里,高雄市甲仙區小林里,64000330007
64,000,340,64000340,高雄市杉林區,001,杉林里,高雄市杉林區杉林里,64000340001
64,000,340,64000340,高雄市杉林區,002,木梓里,高雄市杉林區木梓里,64000340002
64,000,340,64000340,高雄市杉林區,003,集來里,高雄市杉林區集來里,64000340003
64,000,340,64000340,高雄市杉林區,004,新庄里,高雄市杉林區新庄里,64000340004
64,000,340,64000340,高雄市杉林區,005,上平里,高雄市杉林區上平里,64000340005
64,000,340,64000340,高雄市杉林區,006,月眉里,高雄市杉林區月眉里,64000340006
64,000,340,64000340,高雄市杉林區,007,月美里,高雄市杉林區月美里,64000340007
64,000,340,64000340,高雄市杉林區,008,大愛里,高雄市杉林區大愛里,64000340008
64,000,350,64000350,高雄市內門區,001,溝坪里,高雄市內門區溝坪里,64000350001
64,000,350,64000350,高雄市內門區,002,金竹里,高雄市內門區金竹里,64000350002
64,000,350,64000350,高雄市內門區,003,永富里,高雄市內門區永富里,64000350003
64,000,350,64000350,高雄市內門區,004,永吉里,高雄市內門區永吉里,64000350004
64,000,350,64000350,高雄市內門區,005,永興里,高雄市內門區永興里,64000350005
64,000,350,64000350,高雄市內門區,006,石坑里,高雄市內門區石坑里,64000350006
64,000,350,64000350,高雄市內門區,007,內門里,高雄市內門區內門里,64000350007
64,000,350,64000350,高雄市內門區,008,內豊里,高雄市內門區內豊里,64000350008
64,000,350,64000350,高雄市內門區,009,觀亭里,高雄市內門區觀亭里,64000350009
64,000,350,64000350,高雄市內門區,010,中埔里,高雄市內門區中埔里,64000350010
64,000,350,64000350,高雄市內門區,011,內東里,高雄市內門區內東里,64000350011
64,000,350,64000350,高雄市內門區,012,內南里,高雄市內門區內南里,64000350012
64,000,350,64000350,高雄市內門區,013,東埔里,高雄市內門區東埔里,64000350013
64,000,350,64000350,高雄市內門區,014,三平里,高雄市內門區三平里,64000350014
64,000,350,64000350,高雄市內門區,015,木柵里,高雄市內門區木柵里,64000350015
64,000,350,64000350,高雄市內門區,016,內興里,高雄市內門區內興里,64000350016
64,000,350,64000350,高雄市內門區,017,瑞山里,高雄市內門區瑞山里,64000350017
64,000,350,64000350,高雄市內門區,018,光興里,高雄市內門區光興里,64000350018
64,000,360,64000360,高雄市茂林區,001,茂林里,高雄市茂林區茂林里,64000360001
64,000,360,64000360,高雄市茂林區,002,萬山里,高雄市茂林區萬山里,64000360002
64,000,360,64000360,高雄市茂林區,003,多納里,高雄市茂林區多納里,64000360003
64,000,370,64000370,高雄市桃源區,001,桃源里,高雄市桃源區桃源里,64000370001
64,000,370,64000370,高雄市桃源區,002,寶山里,高雄市桃源區寶山里,64000370002
64,000,370,64000370,高雄市桃源區,003,建山里,高雄市桃源區建山里,64000370003
64,000,370,64000370,高雄市桃源區,004,高中里,高雄市桃源區高中里,64000370004
64,000,370,64000370,高雄市桃源區,005,勤和里,高雄市桃源區勤和里,64000370005
64,000,370,64000370,高雄市桃源區,006,復興里,高雄市桃源區復興里,64000370006
64,000,370,64000370,高雄市桃源區,007,拉芙蘭里,高雄市桃源區拉芙蘭里,64000370007
64,000,370,64000370,高雄市桃源區,008,梅山里,高雄市桃源區梅山里,64000370008
64,000,380,64000380,高雄市那瑪夏區,001,達卡努瓦里,高雄市那瑪夏區達卡努瓦里,64000380001
64,000,380,64000380,高雄市那瑪夏區,002,瑪雅里,高雄市那瑪夏區瑪雅里,64000380002
64,000,380,64000380,高雄市那瑪夏區,003,南沙魯里,高雄市那瑪夏區南沙魯里,64000380003
65,000,010,65000010,新北市板橋區,001,留侯里,新北市板橋區留侯里,65000010001
65,000,010,65000010,新北市板橋區,002,流芳里,新北市板橋區流芳里,65000010002
65,000,010,65000010,新北市板橋區,003,赤松里,新北市板橋區赤松里,65000010003
65,000,010,65000010,新北市板橋區,004,黃石里,新北市板橋區黃石里,65000010004
65,000,010,65000010,新北市板橋區,005,挹秀里,新北市板橋區挹秀里,65000010005
65,000,010,65000010,新北市板橋區,006,湳興里,新北市板橋區湳興里,65000010006
65,000,010,65000010,新北市板橋區,007,新興里,新北市板橋區新興里,65000010007
65,000,010,65000010,新北市板橋區,008,社後里,新北市板橋區社後里,65000010008
65,000,010,65000010,新北市板橋區,009,香社里,新北市板橋區香社里,65000010009
65,000,010,65000010,新北市板橋區,010,中正里,新北市板橋區中正里,65000010010
65,000,010,65000010,新北市板橋區,011,自強里,新北市板橋區自強里,65000010011
65,000,010,65000010,新北市板橋區,012,自立里,新北市板橋區自立里,65000010012
65,000,010,65000010,新北市板橋區,013,光華里,新北市板橋區光華里,65000010013
65,000,010,65000010,新北市板橋區,014,國光里,新北市板橋區國光里,65000010014
65,000,010,65000010,新北市板橋區,015,港尾里,新北市板橋區港尾里,65000010015
65,000,010,65000010,新北市板橋區,016,金華里,新北市板橋區金華里,65000010016
65,000,010,65000010,新北市板橋區,017,港德里,新北市板橋區港德里,65000010017
65,000,010,65000010,新北市板橋區,018,民權里,新北市板橋區民權里,65000010018
65,000,010,65000010,新北市板橋區,019,建國里,新北市板橋區建國里,65000010019
65,000,010,65000010,新北市板橋區,020,漢生里,新北市板橋區漢生里,65000010020
65,000,010,65000010,新北市板橋區,021,公舘里,新北市板橋區公舘里,65000010021
65,000,010,65000010,新北市板橋區,022,新民里,新北市板橋區新民里,65000010022
65,000,010,65000010,新北市板橋區,023,幸福里,新北市板橋區幸福里,65000010023
65,000,010,65000010,新北市板橋區,024,忠誠里,新北市板橋區忠誠里,65000010024
65,000,010,65000010,新北市板橋區,025,百壽里,新北市板橋區百壽里,65000010025
65,000,010,65000010,新北市板橋區,026,介壽里,新北市板橋區介壽里,65000010026
65,000,010,65000010,新北市板橋區,027,新埔里,新北市板橋區新埔里,65000010027
65,000,010,65000010,新北市板橋區,028,華江里,新北市板橋區華江里,65000010028
65,000,010,65000010,新北市板橋區,029,江翠里,新北市板橋區江翠里,65000010029
65,000,010,65000010,新北市板橋區,030,純翠里,新北市板橋區純翠里,65000010030
65,000,010,65000010,新北市板橋區,031,溪頭里,新北市板橋區溪頭里,65000010031
65,000,010,65000010,新北市板橋區,032,聯翠里,新北市板橋區聯翠里,65000010032
65,000,010,65000010,新北市板橋區,033,宏翠里,新北市板橋區宏翠里,65000010033
65,000,010,65000010,新北市板橋區,034,仁翠里,新北市板橋區仁翠里,65000010034
65,000,010,65000010,新北市板橋區,035,新翠里,新北市板橋區新翠里,65000010035
65,000,010,65000010,新北市板橋區,036,吉翠里,新北市板橋區吉翠里,65000010036
65,000,010,65000010,新北市板橋區,037,德翠里,新北市板橋區德翠里,65000010037
65,000,010,65000010,新北市板橋區,038,滿翠里,新北市板橋區滿翠里,65000010038
65,000,010,65000010,新北市板橋區,039,明翠里,新北市板橋區明翠里,65000010039
65,000,010,65000010,新北市板橋區,040,松翠里,新北市板橋區松翠里,65000010040
65,000,010,65000010,新北市板橋區,041,柏翠里,新北市板橋區柏翠里,65000010041
65,000,010,65000010,新北市板橋區,042,龍翠里,新北市板橋區龍翠里,65000010042
65,000,010,65000010,新北市板橋區,043,華翠里,新北市板橋區華翠里,65000010043
65,000,010,65000010,新北市板橋區,044,忠翠里,新北市板橋區忠翠里,65000010044
65,000,010,65000010,新北市板橋區,045,嵐翠里,新北市板橋區嵐翠里,65000010045
65,000,010,65000010,新北市板橋區,046,文翠里,新北市板橋區文翠里,65000010046
65,000,010,65000010,新北市板橋區,047,青翠里,新北市板橋區青翠里,65000010047
65,000,010,65000010,新北市板橋區,048,懷翠里,新北市板橋區懷翠里,65000010048
65,000,010,65000010,新北市板橋區,049,福翠里,新北市板橋區福翠里,65000010049
